pub,label,doi
http://info.deepcarbon.net/individual/358aa839-e5c5-46a3-85d0-c4cf7ac4f172,Three-Dimensional Fe Speciation of an Inclusion Cloud within an Ultradeep Diamond by Confocal �_-X-ray Absorption Near Edge Structure: Evidence for Late Stage Overprint,10.1021/ac201073s
http://info.deepcarbon.net/individual/162a92df-27d4-49d0-a5fa-a431222356ef,Catalytic peptide hydrolysis by mineral surface: Implications for prebiotic chemistry,10.1016/j.gca.2010.07.009
http://info.deepcarbon.net/individual/9d1dca2e-a968-4c65-bbbf-9c44b291a287,P���V���T equation of state of siderite to 33GPa and 1673K,10.1016/j.pepi.2013.07.011
http://info.deepcarbon.net/individual/9069e9e1-6d92-4d99-bc88-6b1bf517faa2,"HEAT CAPACITY FROM 11 TO 300��K., ENTROPY, AND HEAT OF FORMATION OF DOLOMITE",10.1021/j100805a002
http://info.deepcarbon.net/individual/d3c251ff2-2e63-4f56-8a13-3f02ae0b37b0,Biological energy requirements as quantitative boundary conditions for life in the subsurface,10.1111/j.1472-4677.2004.00033.x
http://info.deepcarbon.net/individual/34ebdcb6-6ee0-4dd9-bbf1-84813a08fe8a,"Gas seepage from Tokamachi mud volcanoes, onshore Niigata Basin (Japan): Origin, post-genetic alterations and CH4���CO2 fluxes",10.1016/j.apgeochem.2010.12.008
http://info.deepcarbon.net/individual/c50f70b9-9f36-4f43-bfad-9af8c3103b81,Offshore and onshore seepage of thermogenic gas at Katakolo Bay (Western Greece),10.1016/j.chemgeo.2012.08.011
http://info.deepcarbon.net/individual/352d2bd0-e048-464a-9018-eb0b09822adf,An Experimental Study of Carbonated Eclogite at 3{middle dot}5-5{middle dot}5 GPa--Implications for Silicate and Carbonate Metasomatism in the Cratonic Mantle,10.1093/petrology/egr078
http://info.deepcarbon.net/individual/d4cd6616f-5827-4a59-a969-4815d6075d6c,AN EXPERIMENTAL CONTRIBUTION TO THE PROBLEM OF DIAMOND SYNTHESIS,10.1063/1.1746434
http://info.deepcarbon.net/individual/816a2c6b-650d-499e-b3ed-66e213fe562c,High Temperature Heat Contents of Magnesium Orthosilicate and Ferrous Orthosilicate,10.1021/ja01099a005
http://info.deepcarbon.net/individual/d78f29a26-ba87-4d69-8cd8-b656a9a8638f,Primordial carbonylated iron-sulfur compounds and the synthesis of pyruvate,10.1126/science.289.5483.1337
http://info.deepcarbon.net/individual/0b5ba966-5af8-4e5c-8bcc-0d95f99eeba0, Low-Temperature Heat Capacities and High-Temperature Heat Contents of Al 2 O 3 ��3H 2 O and Al 2 O 3 ��H 2 O 1 ,10.1021/ja01215a005
http://info.deepcarbon.net/individual/dc0f7c394-1e84-4393-aaee-f664cdbb4e4d,Fluxes of mantle and subducted carbon along convergent plate boundaries,10.1029/96GL02260
http://info.deepcarbon.net/individual/5d20e136-7d16-4f99-a6be-7a10ad789d9b,New experimental data on phase relations for the system Na2CO3-CaCO3 at 6 GPa and 900-1400 ��C,10.2138/am.2013.4436
http://info.deepcarbon.net/individual/d1c067b7d-9674-4568-ac60-2c4b974800f0,TECTONIC CYCLES AND REGULARITIES IN DEVELOPMENT OF SEDIMENTARY ROCKS AND PALEOGEOGRAPHIC ENVIRONMENTS OF SEDIMENTATION OF RUSSIAN PLATFORM (AN APPROACH TO A QUANTITATIVE STUDY),10.1111/j.1365-3091.1969.tb00169.x
http://info.deepcarbon.net/individual/643b04d0-38b7-4465-9e47-c2ad63770d30,"Diversity of fluid geochemistry affected by processes during fluid upwelling in active hydrothermal fields in the Izena Hole, the middle Okinawa Trough back-arc basin",10.2343/geochemj.2.0311
http://info.deepcarbon.net/individual/n16815,Fumarolic Gases of Pyroclastic Flows of Bezymianny and Katmai (USA and Russia),10.1594/IEDA/100512
http://info.deepcarbon.net/individual/defbd5cc5-a88d-402e-931f-fa853e6a3c16,Low-energy sodium hydroxide recovery for CO2 capture from atmospheric air-Thermodynamic analysis,10.1016/j.ijggc.2009.02.003
http://info.deepcarbon.net/individual/dd9ec1755-2478-41fd-9224-75172f673d5e,Abundance and diversity of aerobic anoxygenic phototrophic bacteria in saline lakes on the Tibetan plateau,10.1111/j.1574-6941.2008.00616.x
http://info.deepcarbon.net/individual/d6782ab51-aa15-4b4c-bfac-63d6e385b901,High precision methane isotopologue ratio measurements at ambient mixing ratios using integrated cavity output spectroscopy,10.1007/s00340-010-3957-2
http://info.deepcarbon.net/individual/d10d6284f-c4c9-436b-8184-486142cfbe43,Mesoproterozoic carbon dioxide levels inferred from calcified cyanobacteria,10.1130/G23680A.1
http://info.deepcarbon.net/individual/d175b742e-0a32-48c5-97d4-e1e1bbebbee7,"Chemical weathering and associated CO2 consumption in the Godavari river basin, India",10.1016/j.chemgeo.2009.03.025
http://info.deepcarbon.net/individual/db1026a37-5935-4ea5-8ec1-89847ef05f7c,SEDIMENTARY ORGANIC-MATTER PRESERVATION - AN ASSESSMENT AND SPECULATIVE SYNTHESIS - CLOSING COMMENT,10.1016/0304-4203(95)00013-H
http://info.deepcarbon.net/individual/4fa056a2-6a7e-4711-86af-090e56e95a8b,General overview of the country,DCO ID 11121/9256-6468-6570-8970-CC
http://info.deepcarbon.net/individual/3ba07f13-f6bd-4483-b8bf-c38d987c5de5,Melting and subsolidus phase relations in the system Na2CO3-MgCO3��H2O at 6 GPa and the stability of Na2Mg(CO3)2 in the upper mantle,10.2138/am.2013.4418
http://info.deepcarbon.net/individual/9ae28d74-4a16-45f6-960d-42b454e68ec4," The Heat Capacities of Magnesium, Zinc, Lead, Manganese and Iron Carbonates at Low Temperatures 1 ",10.1021/ja01319a024
http://info.deepcarbon.net/individual/a5d7feb2-d22b-4fb1-9545-739de9c85510,Prebiotic Cell Membranes that Survive Extreme Environmental Pressure Conditions,10.1002/anie.201404254
http://info.deepcarbon.net/individual/099678c9-8f58-4f1a-90c0-cc2be3603e99,"Hydrogeology, Chemical and Microbial Activity Measurement Through Deep Permafrost",10.1111/j.1745-6584.2010.00724.x
http://info.deepcarbon.net/individual/d5a7faa27-ca70-45f4-9ea2-1f46c87f05fc,Global inventory of methane clathrate: sensitivity to changes in the deep ocean,10.1016/j.epsl.2004.09.005
http://info.deepcarbon.net/individual/02b1d1e2-9f19-4bb7-aa51-c209c711d552,Fe���Ni���Cu���C���S phase relations at high pressures and temperatures ��� The role of sulfur in carbon storage and diamond stability at mid- to deep-upper mantle,10.1016/j.epsl.2014.12.018
http://info.deepcarbon.net/individual/n222,A SKOS-based multilingual thesaurus of geological time scale for interoperability of online geological maps,10.1016/j.cageo.2011.02.011
http://info.deepcarbon.net/individual/ba1f1806-1a3a-4202-9435-55f1d980c5ce,Rates of carbon dioxide plume degassing from Mount Etna volcano,10.1029/2006JB004307
http://info.deepcarbon.net/individual/d78fccbc0-8c64-4d24-b205-5d1ce4d61290,Carbon Dioxide Sequestration: A Solution to a Global Problem,10.2113/gselements.4.5.305
http://info.deepcarbon.net/individual/88a257ce-563a-40ac-946a-02879fbe1401,Thermal expansion of coronene C24H12 at 185���416��K,10.1007/s10973-014-4253-x
http://info.deepcarbon.net/individual/93fe56c6-8efe-40e5-8010-73cd9111d372,New host for carbon in the deep Earth,10.1073/pnas.1016934108
http://info.deepcarbon.net/individual/b489a3ce-9b9c-46a7-989f-8fa8a0eed150,Low temperature hydrothermal oil and associated biological precursors in serpentinites from Mid-Ocean Ridge,10.1016/j.lithos.2013.06.014
http://info.deepcarbon.net/individual/d2c2604c7-ad65-4e15-a1e7-66fb15c2f242,CAN KIMBERLITES BE GENERATED FROM AN ORDINARY MANTLE,10.1038/291053a0
http://info.deepcarbon.net/individual/d85fab0a5-f4a4-47a0-b403-b74be27597c2,Global emissions of helium-3 by subaerial volcanism,10.1029/92GL00974
http://info.deepcarbon.net/individual/d1b808cdf-b8a9-4202-9b3d-871ceca5eca7,"Oil and gas pools: the fundamentals of formation, prospecting, and exploitation",10.1016/j.rgg.2009.03.007
http://info.deepcarbon.net/individual/d54e0dd50-ceed-4fc5-9c4e-72e526011464,"Re-Os isotopic composition of peridotitic sulphide inclusions in diamonds from Ellendale, Australia: Age constraints on Kimberley cratonic lithosphere",10.1016/j.gca.2010.03.001
http://info.deepcarbon.net/individual/090cb573-ea91-4edb-b0c2-6b58005b3fa2,Single-crystal elasticity of the deep-mantle magnesite at high pressure and temperature,10.1016/j.epsl.2014.01.027
http://info.deepcarbon.net/individual/d79efe6ae-a9af-4717-95d7-f841e4369d5b,A mantle-driven surge in magma supply to Kilauea Volcano during 2003-2007,10.1038/NGEO1426
http://info.deepcarbon.net/individual/051a8720-4722-43d5-8e0a-948abf6dd925," High-temperature Heat Contents of Ferrous Oxide, Magnetite and Ferric Oxide 1 ",10.1021/ja01152a098
http://info.deepcarbon.net/individual/d7a040b86-b9fa-4af9-af3f-1d7adcc7bbfa,Time-window-based filtering method for near-surface detection of leakage from geologic carbon sequestration sites,10.1007/s12665-009-0436-3
http://info.deepcarbon.net/individual/dacd34a68-6649-4f9c-80a0-71ea6204c92f,"The major volatile elements of the Earth: Their origin, behavior, and fate",10.1029/96GL03931
http://info.deepcarbon.net/individual/325d0413-eaa6-4092-b6f5-95eb58d5f0ab,Graphite formation by carbonate reduction during subduction,10.1038/ngeo1827
http://info.deepcarbon.net/individual/4b6baf2a-d3e7-4186-8e4b-f659a3e13da6,Geologic carbon sources may confound ecosystem carbon balance estimates: Evidence from a semiarid steppe in the southeast of Spain,10.1029/2012JG001991
http://info.deepcarbon.net/individual/52a74f1d-8314-4093-88ae-7d9a570a33f3,Assessing uncertainty in geochemical models for core formation in Earth,10.1016/j.epsl.2013.01.014
http://info.deepcarbon.net/individual/6f2c6b8e-a0d9-4482-83e9-97ccc055b880,"Partitioning of carbon between Fe-rich alloy melt and silicate melt in a magma ocean ��� Implications for the abundance and origin of volatiles in Earth, Mars, and the Moon",10.1016/j.gca.2014.04.046
http://info.deepcarbon.net/individual/de730be38-30e4-4669-a7e3-5b561c1dd625,Anticipating public attitudes toward underground CO2 storage,10.1016/j.ijggc.2009.04.001
http://info.deepcarbon.net/individual/daf537d73-7f0d-4058-8d88-fc03bf0145ac,Single cell genomics: an individual look at microbes,10.1016/j.mib.2012.09.001
http://info.deepcarbon.net/individual/28b77570-dd54-4180-8432-1f89a3795316,Data-driven abductive discovery in mineralogy,10.2138/am-2014-4895
http://info.deepcarbon.net/individual/b951db60-caa0-4373-bc41-1880e12734e5,Insights into the phylogeny and coding potential of microbial dark matter,10.1038/nature12352
http://info.deepcarbon.net/individual/d7d7c8853-a451-4eed-8165-32cd3df2a966,The significance of Mg in prebiotic geochemistry,10.1111/j.1472-4669.2012.00323.x
http://info.deepcarbon.net/individual/dc1738a74-ffeb-46b1-b2d9-13e460fc8cec,"Role of microbial Fe(III) reduction and solution chemistry in aggregation and settling of suspended particles in the Mississippi River delta plain, Louisiana, USA",10.1346/CCMN.2008.0560403
http://info.deepcarbon.net/individual/df1c4525d-42c0-4b37-bd2b-09c526f78409,Extensive Methane Venting to the Atmosphere from Sediments of the East Siberian Arctic Shelf,10.1126/science.1182221
http://info.deepcarbon.net/individual/d4551818a-668f-486f-8fd5-345d7fc4f77f,CO2 distribution in groundwater and the impact of groundwater extraction on the global C cycle,10.1016/j.chemgeo.2009.03.018
http://info.deepcarbon.net/individual/f680971e-9cd8-4001-9fa9-22b48f12da35,Raman spectroscopic and X-ray diffraction studies of the Na-Ca carbonates synthesized under upper-mantle conditions,10.1127/ejm/2015/0027-2426
http://info.deepcarbon.net/individual/n15999,On the Chemical Composition of Fumarole Gases from Mutnovsky Volcano (Russia),10.1594/IEDA/100510
http://info.deepcarbon.net/individual/n19038,"Summary of fumarole gas analyses from Biloikai crater (Klyuchevskoy volcano, Russia) 1938-1939",10.1594/IEDA/100501
http://info.deepcarbon.net/individual/2c2e766f-4789-4b5f-862d-029ff2806b07,Periodic volcanic degassing behavior: The Mount Etna example,10.1002/grl.50924
http://info.deepcarbon.net/individual/62d0c209-8966-4a3e-a93e-c971b4239918," Heat Capacities at Low Temperatures of the Metatitanates of Iron, Calcium and Magnesium 1 ",10.1021/ja01210a015
http://info.deepcarbon.net/individual/9f0cb21b-a933-4151-bdc5-d3b62b57b56f,The influence of magmatic differentiation on the oxidation state of Fe in a basaltic arc magma,10.1016/j.epsl.2012.02.010
http://info.deepcarbon.net/individual/d5b810b36-7b8e-48ed-8d8e-4b11cf6feab4,High-pressure behavior of CsC(8) graphite intercalation compound: Lattice structures and phase-transition mechanism,10.1103/PhysRevB.77.125433
http://info.deepcarbon.net/individual/d8a6e99a2-44d7-4cf9-b104-32cfdb7cfa40,How Stable Is the Methane Cycle?,10.1126/science.1187270
http://info.deepcarbon.net/individual/4afa8300-b313-417b-9216-340915c75e1d,Insights into environmental controls on microbial communities in a continental serpentinite aquifer using a microcosm-based approach,10.3389/fmicb.2014.00604
http://info.deepcarbon.net/individual/8ed4d18b-39ae-4294-87fd-61cd6845bebb,Stability conditions of polycyclic aromatic hydrocarbons at high pressures and temperatures,10.1134/S001670291409002X
http://info.deepcarbon.net/individual/d189a30c0-70e6-480f-8452-d8b3692dba04,TOWARDS A GENERAL CONCEPT OF DIAMOND CHEMICAL VAPOR-DEPOSITION,10.1016/0925-9635(91)90005-U
http://info.deepcarbon.net/individual/41c11cff-4774-4c67-b117-6b24188733bf,"Archaeoglobus sulfaticallidus sp. nov., a thermophilic and facultatively lithoautotrophic sulfate-reducer isolated from black rust exposed to hot ridge flank crustal fluids",10.1099/ijs.0.016105-0
http://info.deepcarbon.net/individual/d0a43a2ef-bbb3-4c4e-a880-d0a407f8d90e,Selective adsorption of L- and D-amino acids on calcite: Implications for biochemical homochirality,10.1073/pnas.101085998
http://info.deepcarbon.net/individual/4916a36c-da4c-4ee2-a3b4-56befbb3f188,Trends and future challenges in sampling the deep terrestrial biosphere,10.3389/fmicb.2014.00481
http://info.deepcarbon.net/individual/129c4ec4-dfca-434b-8494-a3239f001e70,Volcanic plume characteristics determined using an infrared imaging camera,10.1016/j.jvolgeores.2014.12.009
http://info.deepcarbon.net/individual/11bfb330-ebc7-4c71-91c0-fe34dcfbc450,The oxidation state of Fe in MORB glasses and the oxygen fugacity of the upper mantle,10.1016/j.epsl.2011.03.014
http://info.deepcarbon.net/individual/d33a95f13-32a9-445e-97e7-d04a7d8241ab,Atmospheric influence of Earth's earliest sulfur cycle,10.1126/science.289.5480.756
http://info.deepcarbon.net/individual/9b439a67-42c4-410b-a591-12c822ec7498,Downsizing the Deep Biosphere,10.1126/science.1229296
http://info.deepcarbon.net/individual/7d6a6e9e-146b-48a4-a0b1-f052188878ca,"High Pressure Equilibria of Dimethylamine Borane, Dihydridobis(dimethylamine)boron(III) Tetrahydridoborate(III), and Hydrogen",10.1021/jp410193m
http://info.deepcarbon.net/individual/bb483840-1709-4cac-8a9b-3747602f2a50,Low temperature production and exhalation of methane from serpentinized rocks on Earth: A potential analog for methane production on Mars,10.1016/j.icarus.2012.05.009
http://info.deepcarbon.net/individual/da3913b30-549e-4a39-91dc-1085299a2557,Mineral catalysis and prebiotic synthesis: Montmorillonite-catalyzed formation of RNA,10.2113/gselements.1.3.145
http://info.deepcarbon.net/individual/dcf0e1476-b369-4098-9a56-b7f4387eb0aa,Geomicrobiology in oceanography: microbe-mineral interactions at and below the seafloor,10.1016/j.tim.2005.07.005
http://info.deepcarbon.net/individual/d88ed8427-9a9e-4131-8fff-bc23dc1d5242,Equilibrium thermodynamics of multiply substituted isotopologues of molecular gases,10.1016/j.gca.2004.05.039
http://info.deepcarbon.net/individual/839fc0e4-eee8-4e86-8982-e8186662b3ae,"Crowding effects on the temperature and pressure dependent structure, stability and folding kinetics of Staphylococcal Nuclease",10.1039/c3cp55040k
http://info.deepcarbon.net/individual/n29383,"Crowding Effects on the Temperature and Pressure Dependent Structure, Stability and Folding Kinetics of Staphylococcal Nuclease",10.1039/c3cp55040k
http://info.deepcarbon.net/individual/9eddc28f-f9c3-4385-a851-b1a0702e39f2,"Serpentinites, Hydrogen, and Life",10.2113/gselements.9.2.129
http://info.deepcarbon.net/individual/b78348c8-8970-4916-b010-158dcfaa475e,High Temperature Heat Contents of Calcium Orthosilicate,10.1021/j150552a016
http://info.deepcarbon.net/individual/1efd01b1-87e7-4637-b1e1-0b8f27b8fada,Pre-eruptive vapour and its role in controlling eruption style and longevity at Soufriere Hills Volcano,10.1144/M39.16
http://info.deepcarbon.net/individual/d4b7435e9-4d0c-4c4d-b147-66d72a5f4b05,The Archaean high-Mg diorite suite: Links to tonalite-trondhjemite-granodiorite magmatism and implications for early Archaean crustal growth,10.1093/petrology/41.12.1653
http://info.deepcarbon.net/individual/dcff19453-63f3-4e5d-a794-91b6c32d67b8,Isotope fractionation and atmospheric oxygen: Implications for phanerozoic O-2 evolution,10.1126/science.287.5458.1630
http://info.deepcarbon.net/individual/187a0de3-c65b-4073-a60e-a93050225167,High density amorphous ice at room temperature,10.1073/pnas.1100752108
http://info.deepcarbon.net/individual/fb4ffbf5-dbe1-4ba3-9a3d-8e43a3e69ce6,Low frequency of endospore-specific genes in subseafloor sedimentary metagenomes,10.1111/1758-2229.12254
http://info.deepcarbon.net/individual/69d58ed9-71ce-4116-8720-948db0ece1c3,Composition of the slab-derived fluids released beneath the Mariana forearc: Evidence for shallow dehydration of the subducting plate,10.1016/j.epsl.2015.02.018
http://info.deepcarbon.net/individual/d069cf5b-f2a0-442e-b205-83d489eb8c64,Identification of unusual butanetriol dialkyl glycerol tetraether and pentanetriol dialkyl glycerol tetraether lipids in marine sediments,10.1002/rcm.6792
http://info.deepcarbon.net/individual/d1e9c4ba8-e66b-449a-971f-49ae6def0cf6,Mineral evolution,10.2138/am.2008.2955
http://info.deepcarbon.net/individual/9d4085de-7bd1-49df-8d98-f0d2950af4a1,Anharmonicity of graphite from UV Raman spectroscopy to 2700K,10.1016/j.carbon.2012.11.004
http://info.deepcarbon.net/individual/d30a5b664-9701-44b8-ab99-43ade024aa6b,ASYMMETRIC ADSORPTION BY QUARTZ - MODEL FOR PREBIOTIC ORIGIN OF OPTICAL-ACTIVITY,10.1007/BF01130338
http://info.deepcarbon.net/individual/d7aabd820-7dd3-4bb4-9c27-72feef4f3228,"The Deep, Dark Energy Biosphere: Intraterrestrial Life on Earth",10.1146/annurev-earth-042711-105500
http://info.deepcarbon.net/individual/e8187e43-4660-42bc-8bc4-8522949dfb0d,"Spectroscopic and X-ray diffraction investigation of the behavior of hanksite and tychite at high pressures, and a model for the compressibility of sulfate minerals",10.2138/am.2013.4384
http://info.deepcarbon.net/individual/d0a391b13-63d1-48ee-8039-1ecddfa17d09,"THE 1986 LAKE NYOS GAS DISASTER IN CAMEROON, WEST-AFRICA",10.1126/science.236.4798.169
http://info.deepcarbon.net/individual/d6244e538-28e8-4bc3-a1c1-934d8e1afaec,The carbon cycle and associated redox processes through time,10.1098/rstb.2006.1840
http://info.deepcarbon.net/individual/8a5881e9-dccf-4f4f-b8ea-dd723532d695,"Characterization of Metabolically Active Bacterial Populations in Subseafloor Nankai Trough Sediments above, within, and below the Sulfate���Methane Transition Zone",10.3389/fmicb.2012.00113
http://info.deepcarbon.net/individual/d055de9a6-e3c9-4ecb-bd07-7dd688c3530e,Compact Reconnaissance Imaging Spectrometer for Mars investigation and data set from the Mars Reconnaissance Orbiter's primary science phase,10.1029/2009JE003344
http://info.deepcarbon.net/individual/d769580e6-aae3-44fe-8167-fd6934e9d407,"Seismic imaging of gas conduits beneath seafloor seep sites in a shallow marine gas hydrate province, Hikurangi Margin, New Zealand",10.1016/j.margeo.2009.03.007
http://info.deepcarbon.net/individual/df5cda85c-a079-4a41-9844-7bbe9568a9fd,Mineral surfaces and the prebiotic selection and organization of biomolecules,10.2138/am.2006.2289
http://info.deepcarbon.net/individual/812f82a2-f567-4f55-8736-8dc4a168cc3a,Identification and significance of unsaturated archaeal tetraether lipids in marine sediments,10.1002/rcm.6887
http://info.deepcarbon.net/individual/dd8948353-70c3-4a99-a4ff-772baffd3c45,"Spatial distribution, diversity and composition of bacterial communities in sub-seafloor fluids at a deep-sea hydrothermal field of the Suiyo Seamount",10.1016/j.dsr.2009.05.004
http://info.deepcarbon.net/individual/d1355d01b-bc42-4f48-8a90-643219dd4f98,Dolomite III: A new candidate lower mantle carbonate,10.1029/2011GL049519
http://info.deepcarbon.net/individual/dd8091236-672c-4b3a-b21b-b54cf736df01,Biomineralization and global biogeochemical cycles,10.2113/0540357
http://info.deepcarbon.net/individual/d2c54dcea-f590-45ea-aceb-18b07264dd1b,Defining biominerals and organominerals: Direct and indirect indicators of life,10.1016/j.sedgeo.2007.05.014
http://info.deepcarbon.net/individual/dd721e02-35dc-4e91-b16c-c794674b2eb7,Establishment of the Coast Range ophiolite microbial observatory (CROMO): drilling objectives and preliminary outcomes,10.5194/sd-16-45-2013
http://info.deepcarbon.net/individual/d3e207eff-937a-4fdf-bf5a-0d228389e068,EVIDENCE FOR METASTABLE EQUILIBRIUM BETWEEN HYDROCARBONS UNDER HYDROTHERMAL CONDITIONS,10.1038/370285a0
http://info.deepcarbon.net/individual/ba33fcd3-b32c-4979-9377-da9d2102ff6c,Melt mixing causes negative correlation of trace element enrichment and CO2 content prior to an Icelandic eruption,10.1016/j.epsl.2014.05.050
http://info.deepcarbon.net/individual/62890b68-6003-4a5c-89a4-c767bf27be53,Intermolecular interactions in highly concentrated protein solutions upon compression and the role of the solvent,10.1063/1.4895542
http://info.deepcarbon.net/individual/n17819,Active Fumaroles of Avachinsky and Koryaksky Volcanoes (Kamchatka),10.1594/IEDA/100495
http://info.deepcarbon.net/individual/d5af53da4-b169-49e2-bfaa-8474ace5147b,"EVIDENCE FOR PRIMARY ARAGONITE PRECIPITATION, LOWER PROTEROZOIC (1.9 GA) ROCKNEST DOLOMITE, WOPMAY OROGEN, NORTHWEST CANADA",10.1130/0091-7613(1983)11<710:EFPAPL>2.0.CO;2
http://info.deepcarbon.net/individual/df0d347e8-1f4c-4290-aa2c-dd098c728808,A perspective on the role of minerals in prebiotic synthesis,10.1639/0044-7447(2004)033[0539:APOTRO]2.0.CO;2
http://info.deepcarbon.net/individual/d95ba9bcd-aec8-42fd-ad04-d66ea7a3dcc3,Superconducting and normal state properties of heavily hole-doped diamond synthesized at high pressure,10.1016/j.stam.2006.03.005
http://info.deepcarbon.net/individual/f78d54f7-e655-4a95-a2ea-eb9535013b74," Raman Spectroscopy, X-ray Diffraction, and Hydrogenation Thermochemistry of N , N , N , N -Tetramethylcyclotriborazane under Pressure ",10.1021/jp410192q
http://info.deepcarbon.net/individual/d1464d347-e0c9-4966-8d76-c8ec58204bc7,Energy security and climate change concerns: Triggers for energy policy change in the United States?,10.1016/j.enpol.2009.01.045
http://info.deepcarbon.net/individual/db87faf16-32d7-453e-8094-88cf0f0faa7c,An extractive distillation technique for producing CO2 enriched injection gas in enhanced oil recovery (EOR) fields,10.1016/j.enconman.2009.02.016
http://info.deepcarbon.net/individual/d5622d58d-b231-432f-90cf-128f50e1a169,Reappraisal of the fossil methane budget and related emission from geologic sources,10.1029/2008GL033623
http://info.deepcarbon.net/individual/f88ec409-bb1a-424f-8cdf-a7c64ca6afce,Sulphate-controlled Diversity of Subterranean Microbial Communities over Depth in Deep Groundwater with Opposing Gradients of Sulphate and Methane,10.1080/01490451.2013.879508
http://info.deepcarbon.net/individual/b855f3c9-ce96-46cd-9df7-0067c5cc8a49,Sulphate-controlled Diversity of Subterranean Microbial Communities over Depth in Deep Groundwater with Opposing Gradients of Sulphate and Methane,10.1080/01490451.2013.879508
http://info.deepcarbon.net/individual/ff91f1da-72a1-4c86-a7c6-a79eb2ddbe40,"Abiotic Methane in the Hyperalkaline Springs of Genova, Italy",10.1016/j.proeps.2013.02.004
http://info.deepcarbon.net/individual/739fe8f5-1bac-47d7-864f-32d783a572a3,Phase relations and melting in the systems of peridotite-H2O-CO2 and eclogite-H2O-CO2 at pressures up to 27 GPa,10.1134/S1028334X11040143
http://info.deepcarbon.net/individual/441f98d6-6a8a-46f4-b644-d4fb94f6b5cd,Assessing sub-seafloor microbial activity by combined stable isotope probing with deuterated water and 13C-bicarbonate,10.1111/j.1462-2920.2012.02739.x
http://info.deepcarbon.net/individual/d8ec88a6c-7096-49b5-af78-4e03a7b806c2,Methane-derived hydrocarbons produced under upper-mantle conditions,10.1038/NGEO591
http://info.deepcarbon.net/individual/d28693b6e-e1bc-44d3-b8ce-08a167c97f6f,Graphene: Status and Prospects,10.1126/science.1158877
http://info.deepcarbon.net/individual/5f5cc0b2-e66e-40d3-927e-903777b13669,"Contrasting behaviours of CO2, S, H2O and halogens (F, Cl, Br, and I) in enriched-mantle melts from Pitcairn and Society seamounts",10.1016/j.chemgeo.2014.01.019
http://info.deepcarbon.net/individual/d1e2b7713-4438-4467-be98-82fc9ac8f6ec,"Palaeoenvironment of Seam I in the Marathousa Lignite Mine, Megalopolis Basin (Southern Greece)",10.1016/j.coal.2009.03.003
http://info.deepcarbon.net/individual/d5b0de0a3-f83f-41f8-b563-e8dea4a4232f,Equation of state for diamond in wide ranges of pressure and temperature,10.1063/1.2969909
http://info.deepcarbon.net/individual/d6a6dbb09-55b3-4b21-a205-677905f6c67c,The impact of carbon on element distribution during core formation,10.1016/S0016-7037(97)00091-4
http://info.deepcarbon.net/individual/5bf42eda-9ef9-4a5c-b030-59f93db0ade6,"The Specific Heats at Low Temperatures of Crystalline Ortho-, Meta-, and Disilicates of Sodium",10.1021/ja01871a069
http://info.deepcarbon.net/individual/dac42077e-5433-40b0-8759-097e4b0d2c84,Crossover from melting to dissociation of CO2 under pressure: Implications for the lower mantle,10.1016/j.epsl.2011.07.006
http://info.deepcarbon.net/individual/e57a8a10-abd4-4c08-97dd-e0347ab737b6,Direct measurements of methane emissions from abandoned oil and gas wells in Pennsylvania,10.1073/pnas.1408315111
http://info.deepcarbon.net/individual/d7f79cca-a570-4696-a1f2-6b79b9f8bac6," Experimental Heat Contents of SrO, BaO, CaO, BaCO 3 and SrCO 3 at High Temperatures. Dissociation Pressures of BaCO 3 and SrCO 3 ",10.1021/ja01156a094
http://info.deepcarbon.net/individual/709bfd51-75c1-4202-8a4a-37eaa3ffc6c1,NanoSIMS analysis of organic carbon from the Tissint Martian meteorite: Evidence for the past existence of subsurface organic-bearing fluids on Mars,10.1111/maps.12389
http://info.deepcarbon.net/individual/2dffc6ba-64f2-4c93-94a8-78e14b39b331, Enhanced Olivine Carbonation within a Basalt as Compared to Single-Phase Experiments: Reevaluating the Potential of CO 2 Mineral Sequestration ,10.1021/es405508a
http://info.deepcarbon.net/individual/b6c55639-6419-4529-8830-d5b109006175,The Isotopic Anatomies of Molecules and Minerals,10.1146/annurev-earth-042711-105348
http://info.deepcarbon.net/individual/d85fc2c66-0fc7-4bce-8924-90aff1846d2c,In vitro weathering of phlogopite by ectomycorrhizal fungi .2. Effect of K+ and Mg2+ deficiency and N sources on accumulation of oxalate and H+,10.1007/BF00011651
http://info.deepcarbon.net/individual/54505a86-066d-4e2e-977b-1931dae16732,Volatiles in subduction zone magmatism,10.1144/SP410.13
http://info.deepcarbon.net/individual/d8d6f128b-cb33-4f11-8c67-9b8b6d9631ef,Analytical solution to evaluate salt precipitation during CO2 injection in saline aquifers,10.1016/j.ijggc.2009.04.004
http://info.deepcarbon.net/individual/dee6c231-3182-4857-b72e-21b94cc72965, The Entropy of Water from the Third Law of Thermodynamics. The Dissociation Pressure and Calorimetric Heat of the Reaction Mg(OH) 2 = MgO   H 2 O.. The Heat Capacities of Mg(OH) 2 and MgO from 20 to 300��K. ,10.1021/ja01282a039
http://info.deepcarbon.net/individual/n2210,Paleomineralogy of the Hadean Eon: A preliminary species list,10.2475/09.2013.01
